t,dmm_c,r_ohm
1689446781.5125308,38.2459,1.000009408E+03
1689446782.523496,38.2459,1.000009499E+03
1689446783.5346081,38.2466,1.000009434E+03
1689446784.5456786,38.2466,1.000009396E+03
1689446785.5566638,38.2466,1.000009473E+03
1689446786.567654,38.2466,1.000009462E+03
1689446787.5787094,38.2466,1.000009441E+03
1689446788.5898979,38.2466,1.000009527E+03
1689446789.600781,38.2466,1.000009392E+03
1689446790.611829,38.2466,1.000009667E+03
1689446791.6229937,38.248,1.000009530E+03
1689446792.6339755,38.248,1.000009453E+03
1689446793.644957,38.248,1.000009437E+03
1689446794.6559849,38.248,1.000009794E+03
1689446795.667053,38.248,1.000009500E+03
1689446796.6785026,38.248,1.000009630E+03
1689446797.6901307,38.248,1.000009647E+03
1689446798.701497,38.248,1.000009418E+03
1689446799.7136083,38.249,1.000009544E+03
1689446800.7256012,38.249,1.000009142E+03
1689446801.737284,38.249,1.000009520E+03
1689446802.748387,38.249,1.000009460E+03
1689446803.7594128,38.249,1.000009354E+03
1689446804.7705173,38.249,1.000009500E+03
1689446805.7818437,38.249,1.000009380E+03
1689446806.7935624,38.249,1.000009343E+03
1689446807.8045268,38.2498,1.000009313E+03
1689446808.8156438,38.2498,1.000009313E+03
1689446809.827697,38.2498,1.000009273E+03
1689446810.838707,38.2498,1.000009313E+03
1689446811.8501194,38.2498,1.000009161E+03
1689446812.8617804,38.2498,1.000009285E+03
1689446813.8726814,38.2498,1.000009453E+03
1689446814.8837256,38.2498,1.000009521E+03
1689446815.895428,38.2504,1.000009268E+03
1689446816.906898,38.2504,1.000009307E+03
1689446817.918014,38.2504,1.000009284E+03
1689446818.9290895,38.2504,1.000009498E+03
1689446819.940067,38.2504,1.000009248E+03
1689446820.9512136,38.2504,1.000009221E+03
1689446821.9631112,38.2504,1.000009339E+03
1689446822.9741585,38.2504,1.000009417E+03
1689446823.9851685,38.2516,1.000009394E+03
1689446824.9970095,38.2516,1.000009316E+03
1689446826.0088305,38.2516,1.000009360E+03
1689446827.020272,38.2516,1.000009531E+03
1689446828.031326,38.2516,1.000009295E+03
1689446829.042484,38.2516,1.000009468E+03
1689446830.053662,38.2516,1.000009402E+03
1689446831.0647368,38.2516,1.000009424E+03
1689446832.0755715,38.2528,1.000009445E+03
1689446833.0864892,38.2528,1.000009462E+03
1689446834.097471,38.2528,1.000009260E+03
1689446835.1087763,38.2528,1.000009368E+03
1689446836.1197138,38.2528,1.000009303E+03
1689446837.1307838,38.2528,1.000009202E+03
1689446838.1418025,38.2528,1.000009429E+03
1689446839.1532311,38.2528,1.000009301E+03
1689446840.1647065,38.2543,1.000009394E+03
1689446841.1757522,38.2543,1.000009402E+03
1689446842.186942,38.2543,1.000009542E+03
1689446843.1979425,38.2543,1.000009575E+03
1689446844.2089953,38.2543,1.000009603E+03
1689446845.2199552,38.2543,1.000009654E+03
1689446846.2310016,38.2543,1.000009379E+03
1689446847.2420135,38.2543,1.000009500E+03
1689446848.2531216,38.2553,1.000009423E+03
1689446849.264431,38.2553,1.000009629E+03
1689446850.2752483,38.2553,1.000009473E+03
1689446851.2862647,38.2553,1.000009522E+03
1689446852.2973197,38.2553,1.000009496E+03
1689446853.30822,38.2553,1.000009524E+03
1689446854.3192854,38.2553,1.000009592E+03
1689446855.3302917,38.2553,1.000009612E+03
1689446856.3412971,38.2558,1.000009627E+03
1689446857.3530166,38.2558,1.000009518E+03
1689446858.3645475,38.2558,1.000009551E+03
1689446859.375576,38.2558,1.000009703E+03
1689446860.3866115,38.2558,1.000009590E+03
1689446861.3981915,38.2558,1.000009649E+03
1689446862.4103305,38.2558,1.000009591E+03
1689446863.42202,38.2558,1.000009702E+03
1689446864.4342568,38.2564,1.000009415E+03
1689446865.446412,38.2564,1.000009555E+03
1689446866.4581947,38.2564,1.000009675E+03
1689446867.4698994,38.2564,1.000009534E+03
1689446868.4810202,38.2564,1.000009586E+03
1689446869.4923968,38.2564,1.000009614E+03
1689446870.504086,38.2564,1.000009654E+03
1689446871.5155628,38.2564,1.000009731E+03
1689446872.5270143,38.257,1.000009614E+03
1689446873.5380654,38.257,1.000009557E+03
1689446874.5490673,38.257,1.000009632E+03
1689446875.5602338,38.257,1.000009593E+03
1689446876.5712082,38.257,1.000009709E+03
1689446877.5822308,38.257,1.000009502E+03
1689446878.593269,38.257,1.000009504E+03
1689446879.604265,38.257,1.000009469E+03
1689446880.615374,38.2577,1.000009506E+03
1689446881.626355,38.2577,1.000009477E+03
1689446882.6373825,38.2577,1.000009751E+03
1689446883.6484585,38.2577,1.000009753E+03
1689446884.6595366,38.2577,1.000009557E+03
1689446885.6706126,38.2577,1.000009412E+03
1689446886.681625,38.2577,1.000009583E+03
1689446887.6926148,38.2577,1.000009463E+03
1689446888.7036414,38.2581,1.000009470E+03
1689446889.7146797,38.2581,1.000009398E+03
1689446890.7257595,38.2581,1.000009393E+03
1689446891.7368135,38.2581,1.000009646E+03
1689446892.7478213,38.2581,1.000009293E+03
1689446893.7588196,38.2581,1.000009389E+03
1689446894.7698557,38.2581,1.000009400E+03
1689446895.7810302,38.2581,1.000009408E+03
1689446896.7920287,38.2582,1.000009352E+03
1689446897.8030589,38.2582,1.000009514E+03
1689446898.814084,38.2582,1.000009420E+03
1689446899.8250995,38.2582,1.000009554E+03
1689446900.8361611,38.2582,1.000009350E+03
1689446901.847199,38.2582,1.000009374E+03
1689446902.8581896,38.2582,1.000009399E+03
1689446903.869237,38.2582,1.000009486E+03
1689446904.880246,38.2587,1.000009434E+03
1689446905.8915806,38.2587,1.000009336E+03
1689446906.9024491,38.2587,1.000009448E+03
1689446907.913468,38.2587,1.000009549E+03
1689446908.9245226,38.2587,1.000009381E+03
1689446909.9355586,38.2587,1.000009316E+03
1689446910.946592,38.2587,1.000009086E+03
1689446911.9576538,38.2587,1.000009238E+03
1689446912.9686723,38.2589,1.000009084E+03
1689446913.9797366,38.2589,1.000009187E+03
1689446914.9906402,38.2589,1.000009318E+03
1689446916.0016692,38.2589,1.000009236E+03
1689446917.0133734,38.2589,1.000009397E+03
1689446918.024765,38.2589,1.000009240E+03
1689446919.0358741,38.2589,1.000009144E+03
1689446920.0472229,38.2589,1.000009327E+03
1689446921.0595303,38.2591,1.000009193E+03
1689446922.0710247,38.2591,1.000009487E+03
1689446923.0825956,38.2591,1.000009405E+03
1689446924.0942032,38.2591,1.000009440E+03
1689446925.1051831,38.2591,1.000009331E+03
1689446926.1162174,38.2591,1.000009247E+03
1689446927.127771,38.2591,1.000009350E+03
1689446928.13914,38.2591,1.000009433E+03
1689446929.1503334,38.2593,1.000009142E+03
1689446930.16132,38.2593,1.000009200E+03
1689446931.1723537,38.2593,1.000009226E+03
1689446932.1834264,38.2593,1.000009266E+03
1689446933.1944878,38.2593,1.000008922E+03
1689446934.2056084,38.2593,1.000009126E+03
1689446935.2166257,38.2593,1.000009062E+03
1689446936.2276046,38.2593,1.000009100E+03
1689446937.2391126,38.2598,1.000009086E+03
1689446938.2506607,38.2598,1.000009237E+03
1689446939.261628,38.2598,1.000009200E+03
1689446940.2725945,38.2598,1.000009382E+03
1689446941.2837064,38.2598,1.000009275E+03
1689446942.2946954,38.2598,1.000009163E+03
1689446943.3063717,38.2598,1.000009200E+03
1689446944.3179007,38.2598,1.000009158E+03
1689446945.3288946,38.2603,1.000008952E+03
1689446946.3399134,38.2603,1.000009133E+03
1689446947.3508766,38.2603,1.000009175E+03
1689446948.362098,38.2603,1.000009142E+03
1689446949.3730774,38.2603,1.000009111E+03
1689446950.3846655,38.2603,1.000009107E+03
1689446951.3966796,38.2603,1.000009025E+03
1689446952.4087303,38.2603,1.000009196E+03
1689446953.4201934,38.261,1.000009013E+03
1689446954.4313009,38.261,1.000009033E+03
1689446955.4422448,38.261,1.000009117E+03
1689446956.4532661,38.261,1.000009192E+03
1689446957.464478,38.261,1.000008929E+03
1689446958.475462,38.261,1.000009045E+03
1689446959.486496,38.261,1.000008975E+03
1689446960.4975038,38.261,1.000009012E+03
1689446961.5085068,38.2621,1.000009117E+03
1689446962.5196364,38.2621,1.000009246E+03
1689446963.5306916,38.2621,1.000009383E+03
1689446964.5417278,38.2621,1.000009449E+03
1689446965.5527377,38.2621,1.000009241E+03
1689446966.5637898,38.2621,1.000009279E+03
1689446967.5756936,38.2621,1.000009307E+03
1689446968.5867467,38.2621,1.000009425E+03
1689446969.597805,38.2627,1.000009028E+03
1689446970.608927,38.2627,1.000009455E+03
1689446971.6198454,38.2627,1.000009476E+03
1689446972.6309004,38.2627,1.000009418E+03
1689446973.641981,38.2627,1.000009430E+03
1689446974.6530716,38.2627,1.000009443E+03
1689446975.6640663,38.2627,1.000009478E+03
1689446976.675056,38.2627,1.000009554E+03
1689446977.6861422,38.2625,1.000009151E+03
1689446978.697165,38.2625,1.000009505E+03
1689446979.708184,38.2625,1.000009456E+03
1689446980.7192895,38.2625,1.000009657E+03
1689446981.7302072,38.2625,1.000009540E+03
1689446982.7412422,38.2625,1.000009573E+03
1689446983.7523222,38.2625,1.000009408E+03
1689446984.7634444,38.2625,1.000009520E+03
1689446985.7745411,38.2631,1.000009302E+03
1689446986.7865329,38.2631,1.000009312E+03
1689446987.7975347,38.2631,1.000009388E+03
1689446988.8085992,38.2631,1.000009468E+03
1689446989.819571,38.2631,1.000009319E+03
1689446990.8312716,38.2631,1.000009218E+03
1689446991.8427556,38.2631,1.000009349E+03
1689446992.853793,38.2631,1.000009222E+03
1689446993.8652236,38.2631,1.000009258E+03
1689446994.8768861,38.2631,1.000009263E+03
1689446995.8878791,38.2631,1.000009270E+03
1689446996.898916,38.2631,1.000009277E+03
1689446997.9099553,38.2631,1.000009282E+03
1689446998.9210348,38.2631,1.000009163E+03
1689446999.932255,38.2631,1.000009293E+03
1689447000.9430428,38.2631,1.000009080E+03
1689447001.9540448,38.2636,1.000009221E+03
1689447002.9651341,38.2636,1.000009206E+03
1689447003.97628,38.2636,1.000009356E+03
1689447004.987585,38.2636,1.000009305E+03
1689447005.999233,38.2636,1.000009127E+03
1689447007.0104177,38.2636,1.000009214E+03
1689447008.0217638,38.2636,1.000009328E+03
1689447009.033606,38.2636,1.000009150E+03
1689447010.0444257,38.2634,1.000009255E+03
1689447011.0554676,38.2634,1.000009358E+03
1689447012.0666068,38.2634,1.000009444E+03
1689447013.0784655,38.2634,1.000009320E+03
1689447014.0898829,38.2634,1.000009247E+03
1689447015.101793,38.2634,1.000009198E+03
1689447016.1125243,38.2634,1.000009122E+03
1689447017.123588,38.2634,1.000009234E+03
1689447018.1348138,38.2636,1.000008830E+03
1689447019.1458595,38.2636,1.000009041E+03
1689447020.1571362,38.2636,1.000009041E+03
1689447021.1689904,38.2636,1.000009116E+03
1689447022.1807854,38.2636,1.000009181E+03
1689447023.1918507,38.2636,1.000009231E+03
1689447024.2031252,38.2636,1.000009037E+03
1689447025.2141025,38.2636,1.000009025E+03
1689447026.2261631,38.2635,1.000009111E+03
1689447027.237183,38.2635,1.000008992E+03
1689447028.2481546,38.2635,1.000009107E+03
1689447029.259157,38.2635,1.000009093E+03
1689447030.2701895,38.2635,1.000009039E+03
1689447031.281444,38.2635,1.000009066E+03
1689447032.2923343,38.2635,1.000008940E+03
1689447033.3036041,38.2635,1.000009085E+03
1689447034.3147407,38.2636,1.000009109E+03
1689447035.32639,38.2636,1.000009057E+03
1689447036.337335,38.2636,1.000009059E+03
1689447037.3484626,38.2636,1.000009279E+03
1689447038.3596096,38.2636,1.000008865E+03
1689447039.3704906,38.2636,1.000008908E+03
1689447040.3822293,38.2636,1.000008987E+03
1689447041.3942604,38.2636,1.000009108E+03
1689447042.4057333,38.2634,1.000008957E+03
1689447043.4167123,38.2634,1.000009015E+03
1689447044.4283338,38.2634,1.000008887E+03
1689447045.44041,38.2634,1.000008900E+03
1689447046.4518948,38.2634,1.000008831E+03
1689447047.4630625,38.2634,1.000008858E+03
1689447048.4738672,38.2634,1.000008803E+03
1689447049.4849763,38.2634,1.000008760E+03
1689447050.4959478,38.2632,1.000008791E+03
1689447051.5070171,38.2632,1.000008979E+03
1689447052.5180843,38.2632,1.000008991E+03
1689447053.529427,38.2632,1.000009197E+03
1689447054.5415168,38.2632,1.000008904E+03
1689447055.5532968,38.2632,1.000008816E+03
1689447056.5641809,38.2632,1.000008797E+03
1689447057.5751774,38.2632,1.000008673E+03
1689447058.586382,38.2629,1.000008717E+03
1689447059.5973597,38.2629,1.000008916E+03
1689447060.6084895,38.2629,1.000008890E+03
1689447061.6194587,38.2629,1.000008855E+03
1689447062.6305735,38.2629,1.000008825E+03
1689447063.6414518,38.2629,1.000008867E+03
1689447064.6525724,38.2629,1.000008776E+03
1689447065.66371,38.2629,1.000008738E+03
1689447066.674642,38.2619,1.000008862E+03
1689447067.6856828,38.2619,1.000008874E+03
1689447068.6966755,38.2619,1.000008918E+03
1689447069.7077,38.2619,1.000008841E+03
1689447070.7188377,38.2619,1.000008748E+03
1689447071.7299275,38.2619,1.000008900E+03
1689447072.7408717,38.2619,1.000009037E+03
1689447073.7519438,38.2619,1.000008849E+03
1689447074.7629929,38.2613,1.000008891E+03
1689447075.7739193,38.2613,1.000008998E+03
1689447076.7849405,38.2613,1.000008889E+03
1689447077.7961082,38.2613,1.000009220E+03
1689447078.8075774,38.2613,1.000009006E+03
1689447079.8192046,38.2613,1.000009006E+03
1689447080.8302183,38.2613,1.000009003E+03
1689447081.8415656,38.2613,1.000008956E+03
1689447082.853274,38.2609,1.000008942E+03
1689447083.8642519,38.2609,1.000009219E+03
1689447084.875417,38.2609,1.000008920E+03
1689447085.8869288,38.2609,1.000009152E+03
1689447086.8984904,38.2609,1.000009079E+03
1689447087.9095452,38.2609,1.000008936E+03
1689447088.9209359,38.2609,1.000009093E+03
1689447089.9324944,38.2609,1.000009205E+03
1689447090.9437225,38.26,1.000008953E+03
1689447091.9547305,38.26,1.000008939E+03
1689447092.9657278,38.26,1.000009198E+03
1689447093.9767458,38.26,1.000009114E+03
1689447094.987697,38.26,1.000008740E+03
1689447095.9987082,38.26,1.000008904E+03
1689447097.009991,38.26,1.000008792E+03
1689447098.0219243,38.26,1.000008998E+03
1689447099.0337427,38.2594,1.000008832E+03
1689447100.045062,38.2594,1.000009113E+03
1689447101.0560794,38.2594,1.000008801E+03
1689447102.0669906,38.2594,1.000009020E+03
1689447103.0779994,38.2594,1.000008880E+03
1689447104.089038,38.2594,1.000008997E+03
1689447105.1002004,38.2594,1.000008784E+03
1689447106.1117694,38.2594,1.000008882E+03
1689447107.1238275,38.2588,1.000008709E+03
1689447108.1353436,38.2588,1.000009060E+03
1689447109.1463802,38.2588,1.000009013E+03
1689447110.1573246,38.2588,1.000009018E+03
1689447111.168998,38.2588,1.000008859E+03
1689447112.180695,38.2588,1.000008761E+03
1689447113.192518,38.2588,1.000009093E+03
1689447114.2041168,38.2588,1.000009053E+03
1689447115.2156568,38.2577,1.000009078E+03
1689447116.226476,38.2577,1.000009200E+03
1689447117.2376823,38.2577,1.000009063E+03
1689447118.2488637,38.2577,1.000009208E+03
1689447119.259707,38.2577,1.000009114E+03
1689447120.270666,38.2577,1.000009116E+03
1689447121.281786,38.2577,1.000009053E+03
1689447122.2927632,38.2577,1.000009007E+03
1689447123.3037758,38.2574,1.000008831E+03
1689447124.3147612,38.2574,1.000009231E+03
1689447125.3258357,38.2574,1.000008941E+03
1689447126.3370183,38.2574,1.000009188E+03
1689447127.3484123,38.2574,1.000009064E+03
1689447128.3600972,38.2574,1.000009001E+03
1689447129.3715885,38.2574,1.000009088E+03
1689447130.3834708,38.2574,1.000008950E+03
1689447131.3956938,38.2565,1.000009018E+03
1689447132.4071841,38.2565,1.000008893E+03
1689447133.4182034,38.2565,1.000008927E+03
1689447134.4292436,38.2565,1.000008988E+03
1689447135.4403048,38.2565,1.000008983E+03
1689447136.4513438,38.2565,1.000008664E+03
1689447137.4622653,38.2565,1.000008890E+03
1689447138.4737825,38.2565,1.000008782E+03
1689447139.4855552,38.2559,1.000008864E+03
1689447140.4971387,38.2559,1.000008901E+03
1689447141.5086432,38.2559,1.000008948E+03
1689447142.519569,38.2559,1.000009100E+03
1689447143.53056,38.2559,1.000009027E+03
1689447144.5415924,38.2559,1.000009039E+03
1689447145.552703,38.2559,1.000008997E+03
1689447146.564392,38.2559,1.000009207E+03
1689447147.5761771,38.2548,1.000009003E+03
1689447148.5879023,38.2548,1.000008952E+03
1689447149.5989907,38.2548,1.000008968E+03
1689447150.6099844,38.2548,1.000008982E+03
1689447151.6210268,38.2548,1.000008945E+03
1689447152.632041,38.2548,1.000008879E+03
1689447153.6430726,38.2548,1.000008814E+03
1689447154.6541486,38.2548,1.000008968E+03
1689447155.6650789,38.2543,1.000008917E+03
1689447156.676079,38.2543,1.000008873E+03
1689447157.6871312,38.2543,1.000009004E+03
1689447158.6982358,38.2543,1.000008935E+03
1689447159.709243,38.2543,1.000008726E+03
1689447160.7203407,38.2543,1.000008791E+03
1689447161.7314074,38.2543,1.000008845E+03
1689447162.7424176,38.2543,1.000008947E+03
1689447163.7533898,38.2534,1.000008681E+03
1689447164.7644513,38.2534,1.000008959E+03
1689447165.7755008,38.2534,1.000008917E+03
1689447166.786644,38.2534,1.000008807E+03
1689447167.7976236,38.2534,1.000008784E+03
1689447168.808537,38.2534,1.000008888E+03
1689447169.8197086,38.2534,1.000008730E+03
1689447170.8306305,38.2534,1.000008818E+03
1689447171.8417504,38.2527,1.000008814E+03
1689447172.852854,38.2527,1.000008644E+03
1689447173.8637874,38.2527,1.000008694E+03
1689447174.8749819,38.2527,1.000008913E+03
1689447175.8862538,38.2527,1.000008715E+03
1689447176.897894,38.2527,1.000008799E+03
1689447177.9090059,38.2527,1.000008687E+03
1689447178.919955,38.2527,1.000008738E+03
1689447179.9310157,38.2515,1.000008775E+03
1689447180.9420962,38.2515,1.000008671E+03
1689447181.9531777,38.2515,1.000008895E+03
1689447182.9641457,38.2515,1.000008907E+03
1689447183.9751978,38.2515,1.000008673E+03
1689447184.9869044,38.2515,1.000008715E+03
1689447185.998289,38.2515,1.000008642E+03
1689447187.00931,38.2515,1.000008696E+03
1689447188.0203862,38.2503,1.000008580E+03
1689447189.0314567,38.2503,1.000008738E+03
1689447190.04245,38.2503,1.000008773E+03
1689447191.053418,38.2503,1.000008686E+03
1689447192.064418,38.2503,1.000008631E+03
1689447193.0756664,38.2503,1.000008626E+03
1689447194.0865586,38.2503,1.000008605E+03
1689447195.0976062,38.2503,1.000008647E+03
1689447196.109109,38.2489,1.000008380E+03
1689447197.1206555,38.2489,1.000008670E+03
1689447198.1317506,38.2489,1.000008558E+03
1689447199.1427712,38.2489,1.000008792E+03
1689447200.1539063,38.2489,1.000008709E+03
1689447201.1650064,38.2489,1.000008497E+03
1689447202.1765778,38.2489,1.000008616E+03
1689447203.1882725,38.2489,1.000008757E+03
1689447204.2000225,38.2481,1.000008527E+03
1689447205.21117,38.2481,1.000008676E+03
1689447206.2221613,38.2481,1.000008738E+03
1689447207.2331924,38.2481,1.000008780E+03
1689447208.2444286,38.2481,1.000008629E+03
1689447209.2552588,38.2481,1.000008563E+03
1689447210.2665336,38.2481,1.000008815E+03
1689447211.2781851,38.2481,1.000008650E+03
1689447212.2893891,38.2469,1.000008538E+03
1689447213.3004048,38.2469,1.000008760E+03
1689447214.3114595,38.2469,1.000008816E+03
1689447215.3223758,38.2469,1.000009113E+03
1689447216.333426,38.2469,1.000008791E+03
1689447217.3444314,38.2469,1.000008678E+03
1689447218.3554919,38.2469,1.000008795E+03
1689447219.3665714,38.2469,1.000008828E+03
1689447220.3776548,38.2452,1.000008629E+03
1689447221.3886352,38.2452,1.000008880E+03
1689447222.3996863,38.2452,1.000009017E+03
1689447223.4107258,38.2452,1.000009109E+03
1689447224.421736,38.2452,1.000008903E+03
